pioreactor,hours_since,exp_fit
pioreactor01,4.486666666667,0.027385377774071296
pioreactor01,4.488055555556,0.027449454404224492
pioreactor01,4.489444444444,0.02751368096158688
pioreactor01,4.490833333333,0.02757805779705263
pioreactor01,4.492222222222,0.02764258526219783
pioreactor01,4.493611111111,0.02770726370946764
pioreactor01,4.495,0.027772093492131767
pioreactor01,4.496388888889,0.0278370749642866
pioreactor01,4.497777777778,0.02790220848085695
pioreactor01,4.499166666667,0.027967494397598134
pioreactor01,4.500555555556,0.02803293307109795
pioreactor01,4.501944444444,0.028098524858731093
pioreactor01,4.503333333333,0.028164270118850455
pioreactor01,4.504722222222,0.028230169210505432
pioreactor01,4.506111111111,0.02829622249363291
pioreactor01,4.5075,0.028362430329011902
pioreactor01,4.508888888889,0.028428793078265555
pioreactor01,4.510277777778,0.028495311103863184
pioreactor01,4.511666666667,0.028561984769122264
pioreactor01,4.513055555556,0.02862881443821031
pioreactor01,4.514444444444,0.028695800476098602
pioreactor01,4.515833333333,0.02876294324875727
pioreactor01,4.517222222222,0.028830243122867937
pioreactor01,4.518611111111,0.028897700466018382
pioreactor01,4.52,0.028965315646656522
pioreactor01,4.521388888889,0.029033089034092453
pioreactor01,4.522777777778,0.02910102099850023
pioreactor01,4.524166666667,0.029169111910920174
pioreactor01,4.525555555556,0.029237362143260667
pioreactor01,4.526944444444,0.02930577206825107
pioreactor01,4.528333333333,0.029374342059640752
pioreactor01,4.529722222222,0.02944307249190561
pioreactor01,4.531111111111,0.029511963740447105
pioreactor01,4.5325,0.029581016181545104
pioreactor01,4.533888888889,0.029650230192359857
pioreactor01,4.535277777778,0.029719606150934063
pioreactor01,4.536666666667,0.029789144436194983
pioreactor01,4.538055555556,0.02985884542795656
pioreactor01,4.539444444444,0.029928709506870967
pioreactor01,4.540833333333,0.029998737054632237
pioreactor01,4.542222222222,0.030068928453676265
pioreactor01,4.543611111111,0.03013928408738429
pioreactor01,4.545,0.03020980434003452
pioreactor01,4.546388888889,0.030280489596804246
pioreactor01,4.547777777778,0.030351340243772104
pioreactor01,4.549166666667,0.030422356667919984
pioreactor01,4.550555555556,0.030493539257135337
pioreactor01,4.551944444444,0.030564888400161628
pioreactor01,4.553333333333,0.03063640448680642
pioreactor01,4.554722222222,0.030708087907634848
pioreactor01,4.556111111111,0.030779939054177453
pioreactor01,4.5575,0.030851958318880792
pioreactor01,4.558888888889,0.030924146095109774
pioreactor01,4.560277777778,0.0309965027771496
pioreactor01,4.561666666667,0.031069028760208086
pioreactor01,4.563055555556,0.031141724440417802
pioreactor01,4.564444444444,0.031214590214785613
pioreactor01,4.565833333333,0.03128762648140488
pioreactor01,4.567222222222,0.03136083363914283
pioreactor01,4.568611111111,0.031434212087852555
pioreactor01,4.57,0.03150776222832266
pioreactor01,4.571388888889,0.031581484462279596
pioreactor01,4.572777777778,0.03165537919238965
pioreactor01,4.574166666667,0.03172944682226145
pioreactor01,4.575555555556,0.03180368775644789
pioreactor01,4.576944444444,0.03187810240039477
pioreactor01,4.578333333333,0.03195269116065752
pioreactor01,4.579722222222,0.03202745444458196
pioreactor01,4.581111111111,0.03210239266052054
pioreactor01,4.5825,0.032177506217781274
pioreactor01,4.583888888889,0.03225279552662992
pioreactor01,4.585277777778,0.032328260998292044
pioreactor01,4.586666666667,0.03240390304495554
pioreactor01,4.588055555556,0.03247972207977261
pioreactor01,4.589444444444,0.03255571851680749
pioreactor01,4.590833333333,0.03263189277125752
